,branchid,branchname,siteid,tenkho,class,invtid,tensanpham,tenspviettat,stkunit,quycachdonggoi,quycachthung,lotsernbr,expdate,sothangconlai,tondau,nhapmuahang,"nhapkhacnhap,chuyen,dieuchinh",xuatban,nhaptra,"xuatkhacxuat,chuyen,dieuchinh",dcbbxuat,dcbbnhap,toncuoi,sltreohoadonao,sltreochuataohoadon,toncuoisosach,giaban,tttoncuoi
66,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH116,Mepatyl,MPTL,Hộp,"Mỗi Lọ 10 ml chứa; Acid acetic 0,208g",(216hộp/thùng),0010222,2024-02-14,,604.0,0.0,0.0,-48.0,0.0,0.0,0.0,0.0,556.0,-43.0,0.0,513.0,45000.0,23085000.0
67,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH117,Vitol 12ml,VTL12,Hộp,"Mỗi lọ 12ml chứa Sodium hyaluronate 21,6mg",(480hộp/thùng),0010321,2024-03-30,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0
68,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH117,Vitol 12ml,VTL12,Hộp,"Mỗi lọ 12ml chứa Sodium hyaluronate 21,6mg",(480hộp/thùng),0020521,2024-05-06,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0
69,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH117,Vitol 12ml,VTL12,Hộp,"Mỗi lọ 12ml chứa Sodium hyaluronate 21,6mg",(480hộp/thùng),0031121,2024-11-28,,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,0.0,5400.0,0.0,0.0
70,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH119,Pemolip 50 cốm,PML50,Hộp,Mỗi 2 gam cốm chứa; Cefditoren (dưới dạng Cefditoren Pivoxil) 50mg,(102hộp/thùng),0030720,2023-01-22,10,1006.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,994.0,0.0,-12.0,982.0,0.0,0.0
71,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH120,Kofio,KFO,Hộp,"Estriol 0,5mg",(100hộp/thùng),060421,2024-04-26,,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,700.0,0.0,0.0
72,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH121,Medoral không cồn 250 ml,MDR250TBYT,Hộp,Đang cập nhật,(50hộp/thùng),0020721,2023-07-20,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
73,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH122,Metodex SPS 7ml,MTD-SPS7,Hộp,Đang cập nhật,(300hộp/thùng),0021121,2023-11-28,,3149.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,3119.0,0.0,0.0,3119.0,0.0,0.0
74,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH123,Navaldo,NVD5,Hộp,Mỗi 5 ml chứa; Fluorometholon acetat 5mg,(300hộp/thùng),0011220,2022-12-18,9,173.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,0.0,473.0,0.0,0.0
75,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH124,Amfortgel,AFG10,Hộp,Hộp 20 gói x 10 ml,(60hộp/thùng),0010521,2024-05-19,,1366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.0,0.0,0.0,1366.0,0.0,0.0
76,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH125,Ferritox,,Hộp,Hộp 03 vỉ x 10 viên,(240hộp/thùng),81001,2024-03-24,,289.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,286.0,0.0,0.0
77,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,EH125,Ferritox,,Hộp,Hộp 03 vỉ x 10 viên,(240hộp/thùng),81002,2024-06-25,,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0
78,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH016,Sathom 10g,SATH AD,Hộp,Sorbitol + Natri citrat,(30hộp/thùng),0010122,2025-01-19,,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,249.0,0.0,0.0
79,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH016,Sathom 10g,SATH AD,Hộp,Sorbitol + Natri citrat,(30hộp/thùng),0041221,2024-12-19,,345.0,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,317.0,0.0,0.0
80,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH023,Metobra 5ml,MTR,Hộp,Tobramycin 15mg/5ml,(300hộp/thùng),0061021,2023-10-03,,9298.0,0.0,0.0,-279.0,0.0,0.0,0.0,0.0,9019.0,-10.0,-11.0,8998.0,0.0,0.0
81,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH023,Metobra 5ml,MTR,Hộp,Tobramycin 15mg/5ml,(300hộp/thùng),0071221,2023-12-06,,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,0.0,0.0,4200.0,0.0,0.0
82,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH031,"OSLA15ml, Việt Nam",OS15,Hộp,Natri clorid,(300hộp/thùng),0010122,2024-01-08,,6000.0,0.0,0.0,-1586.0,0.0,0.0,0.0,0.0,4414.0,-6.0,-1322.0,3086.0,0.0,0.0
83,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH031,"OSLA15ml, Việt Nam",OS15,Hộp,Natri clorid,(300hộp/thùng),1481221,2023-12-19,,65.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,55.0,-55.0,0.0,0.0,0.0,0.0
84,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH031,"OSLA15ml, Việt Nam",OS15,Hộp,Natri clorid,(300hộp/thùng),1491221,2023-12-20,,27561.0,0.0,0.0,-5413.0,0.0,0.0,0.0,0.0,22148.0,-901.0,-62.0,21185.0,0.0,0.0
85,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH031,"OSLA15ml, Việt Nam",OS15,Hộp,Natri clorid,(300hộp/thùng),1501221,2023-12-20,,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400.0,0.0,0.0,8400.0,0.0,0.0
86,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH031,"OSLA15ml, Việt Nam",OS15,Hộp,Natri clorid,(300hộp/thùng),1521221,2023-12-26,,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,15000.0,0.0,0.0
87,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH031,"OSLA15ml, Việt Nam",OS15,Hộp,Natri clorid,(300hộp/thùng),1531221,2023-12-28,,9218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9218.0,0.0,0.0,9218.0,0.0,0.0
88,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH043,OSLA Baby 10ml,OSBB,Hộp,Natri clorid,(300hộp/thùng),0020621,2023-06-15,,71.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0
89,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH043,OSLA Baby 10ml,OSBB,Hộp,Natri clorid,(300hộp/thùng),0031221,2023-12-07,,1601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.0,0.0,0.0,1601.0,0.0,0.0
90,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH044,Mepoly 10ml,MPL,Hộp,Neomycin+  Polymycin B Sulfat+ Dexammethason,(300hộp/thùng),0171221,2024-12-05,,2932.0,0.0,0.0,-202.0,0.0,0.0,0.0,0.0,2730.0,-115.0,-19.0,2596.0,0.0,0.0
91,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH044,Mepoly 10ml,MPL,Hộp,Neomycin+  Polymycin B Sulfat+ Dexammethason,(300hộp/thùng),0181221,2024-12-22,,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,0.0,0.0,5900.0,0.0,0.0
92,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH045,Melevo 5ml,MLVO,Hộp,Levofloxacin,(300hộp/thùng),0010721,2024-07-01,,1676.0,0.0,0.0,-71.0,50.0,0.0,0.0,0.0,1655.0,-20.0,0.0,1635.0,0.0,0.0
93,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH047,Merika Fort,MRKF,Hộp,Bacillus subtilis  +  Lactobacillus acidophilus,(100hộp/thùng),010222,2024-02-10,,6444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6444.0,0.0,0.0,6444.0,0.0,0.0
94,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH047,Merika Fort,MRKF,Hộp,Bacillus subtilis  +  Lactobacillus acidophilus,(100hộp/thùng),041121,2023-11-29,,2173.0,0.0,0.0,-96.0,0.0,0.0,0.0,0.0,2077.0,-20.0,0.0,2057.0,0.0,0.0
95,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH049,Xisat 15ml,XIS-BB,Hộp,Nước biển sâu,(300hộp/thùng),0040321,2023-03-11,12,2625.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,2575.0,-72.0,-80.0,2423.0,0.0,0.0
96,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH049,Xisat 15ml,XIS-BB,Hộp,Nước biển sâu,(300hộp/thùng),0060721,2023-07-21,,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.0,0.0,0.0,1295.0,0.0,0.0
97,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH050,Xisat Viêm Mũi 75ml,XIS-VM75,Hộp,Nước biển sâu,(100hộp/thùng),0050222,2024-02-19,,5.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH051,Xisat Hàng Ngày 75ml (Xanh),XIS-X75,Hộp,Nước biển sâu,(100hộp/thùng),0080222,2024-02-06,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
99,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH051,Xisat Hàng Ngày 75ml (Xanh),XIS-X75,Hộp,Nước biển sâu,(100hộp/thùng),0130222,2024-02-14,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
100,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH051,Xisat Hàng Ngày 75ml (Xanh),XIS-X75,Hộp,Nước biển sâu,(100hộp/thùng),0180322,2024-03-05,,0.0,0.0,5527.0,-2535.0,0.0,0.0,0.0,0.0,2992.0,-2990.0,0.0,2.0,0.0,0.0
101,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH052,Xisat Hàng Ngày 75ml (Hồng),XIS-H75,Hộp,Nước biển sâu,(100hộp/thùng),0040122,2024-01-25,,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
102,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH053,Xypenat 75ml,XPN,Hộp,"Nước biển ưu trương chứa 2,4% NaCl",(100hộp/thùng),0020222,2024-02-08,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
103,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH056,Xypenat 30,XPN 30,Hộp,"Nước biển sâu ưu trương, 2.4%",(200hộp/thùng),0010122,2024-01-12,,11.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
104,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH056,Xypenat 30,XPN 30,Hộp,"Nước biển sâu ưu trương, 2.4%",(200hộp/thùng),0051221,2023-12-19,,11.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH057,Benate 5g,BNTE,Hộp,"Clobetasol butyrat 0,05%",(500hộp/thùng),0010122,2025-01-21,,1500.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,2500.0,0.0,0.0
106,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH057,Benate 5g,BNTE,Hộp,"Clobetasol butyrat 0,05%",(500hộp/thùng),0030821,2024-08-10,,1573.0,0.0,0.0,-145.0,0.0,0.0,0.0,0.0,1428.0,-67.0,0.0,1361.0,0.0,0.0
107,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH059,OSLA Redi 15ml,OSRD15,Hộp,Tetrahydrozolin hydroclorid; Kẽm sulfat,(300hộp/thùng),0031221,2023-12-21,,2746.0,0.0,0.0,-232.0,0.0,0.0,0.0,0.0,2514.0,-5.0,-15.0,2494.0,0.0,0.0
108,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH071,Sirnakarang F,SNKRF,Hộp,1gói 6gr chứa: 1.75 gr Cao khô kim tiền thảo,(100hộp/thùng),021121,2024-11-13,,535.0,0.0,0.0,-78.0,0.0,0.0,0.0,0.0,457.0,-3.0,-20.0,434.0,0.0,0.0
109,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH073,Xypenat trẻ em 30ml,XPNH30,Hộp,"Nước biển sâu ưu trương  1,7% NaCl",(200hộp/thùng),0010122,2024-01-03,,1160.0,0.0,0.0,-38.0,0.0,0.0,0.0,0.0,1122.0,-20.0,0.0,1102.0,0.0,0.0
110,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH074,Shema lá đôi (Hồng - 100 ml),SHED100H,Hộp,"Tinh chất cúc hoa, Tinh chất trà xanh, Tinh dầu bạc hà, Tinh dầu lá trầu không, Tinh dầu tràm, Lô hội",(96hộp/thùng),0041221,2023-12-05,,4463.0,0.0,0.0,-167.0,0.0,0.0,0.0,0.0,4296.0,-24.0,-16.0,4256.0,0.0,0.0
111,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH075,Shema lá đôi (Xanh - 100 ml),SHED100X,Hộp,"Tinh chất cúc hoa, Tinh chất trà xanh, Tinh dầu bạc hà, Tinh dầu lá trầu không, Tinh dầu tràm, Lô hội",(96hộp/thùng),0031121,2023-11-24,,3184.0,0.0,0.0,-58.0,0.0,0.0,0.0,0.0,3126.0,-10.0,-17.0,3099.0,0.0,0.0
112,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH076,Shema baby spray,SHED50BB,Hộp,Thành phần từ thiên nhiên: Chiết xuất yến mạch - Avena Sativa L.,(100hộp/thùng),0011021,2024-10-13,,23.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,19.0,-10.0,0.0,9.0,0.0,0.0
113,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH077,Shema lá đôi 200 ml (hồng),SHED200H,Hộp,"Tinh chất cúc hoa, Tinh chất trà xanh, Tinh dầu bạc hà, Tinh dầu lá trầu không, Tinh dầu tràm, Lô hội",(48hộp/thùng),0041221,2023-12-28,,4114.0,960.0,0.0,-406.0,0.0,0.0,0.0,0.0,4668.0,-22.0,-74.0,4572.0,0.0,0.0
114,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH078,Shema lá đôi 200 ml (xanh),SHED200X,Hộp,"Tinh chất cúc hoa, Tinh chất trà xanh, Tinh dầu bạc hà, Tinh dầu lá trầu không, Tinh dầu tràm, Lô hội",(48hộp/thùng),0010222,2024-02-06,,4299.0,960.0,0.0,-194.0,0.0,0.0,0.0,0.0,5065.0,0.0,-55.0,5010.0,0.0,0.0
115,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH079,Metison,MTS10,Hộp,"Mỗi 10g chứa; Betamethasone dipropionate 6,4mg; Clotrimazole 10mg; Gentamicin (dưới dạng Gentamycin sulphate) 10mg",,0010122,2025-01-18,,1600.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,2400.0,0.0,0.0
116,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH079,Metison,MTS10,Hộp,"Mỗi 10g chứa; Betamethasone dipropionate 6,4mg; Clotrimazole 10mg; Gentamicin (dưới dạng Gentamycin sulphate) 10mg",,0021121,2024-11-17,,316.0,0.0,0.0,-85.0,0.0,0.0,0.0,0.0,231.0,-17.0,0.0,214.0,0.0,0.0
117,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH080,Shema Topi,SHETP50,Hộp,"Sodium hyaluronate, chiết xuất hạt nho",(100hộp/thùng),0010720,2023-07-16,,491.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,485.0,0.0,0.0
118,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH081,Alpha-Ktal,ALPK,Hộp,Chymotrypsin 4200 đơn vị USP,(180hộp/thùng),2107,2023-12-15,,71.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0
119,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Bán,OH081,Alpha-Ktal,ALPK,Hộp,Chymotrypsin 4200 đơn vị USP,(180hộp/thùng),2108,2023-12-16,,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,0.0,1446.0,0.0,0.0
120,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Hàng khuyến mãi tặng kèm,V01MP193,MKT - Thẻ điện thoại Mobi 50K,,Cái,Hàng tặng kèm,,000,2024-12-31,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
121,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Hàng khuyến mãi tặng kèm,V01MP194,MKT - Thẻ điện thọai Mobi 100k,,Cái,Hàng tặng kèm,,001,2024-12-31,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0
122,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Hàng khuyến mãi tặng kèm,V01MP197,MKT - Thẻ điện thoại Viettel 50K,,Cái,Hàng tặng kèm,,000,2027-12-31,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Hàng khuyến mãi tặng kèm,V01MP271,MKT - Thẻ điện thoại Mobi 20K,,Cái,Hàng tặng kèm,,000,2024-12-31,,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0
124,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Hàng khuyến mãi tặng kèm,V01MP272,MKT - Thẻ điện thoại Vina 20K,,Cái,Hàng khuyến mãi tặng kèm,,000,2025-12-31,,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0
125,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Hàng khuyến mãi tặng kèm,V01MP312,MKT - Thẻ điện thoại Viettel 20K,,Cái,Hàng khuyến mãi tặng kèm,,000,2026-12-31,,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0
126,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Sản Phẩm Tài Trợ,VT01404,Khẩu trang y tế,,Hộp,Đang cập nhật,,0220,2023-07-30,,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0
127,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Hàng khuyến mãi tặng kèm,VT03311,MKT - Thẻ điện thoại Mobi 10K,,Cái,Hàng tặng kèm,,000,2022-12-31,9,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0
128,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Hàng khuyến mãi tặng kèm,VT03312,MKT - Thẻ điện thoại Vina 10K,,Cái,Hàng tặng kèm,,000,2025-12-31,,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0
129,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Hàng khuyến mãi tặng kèm,VT03313,MKT - Thẻ điện thoại Viettel 10K,,Cái,Hàng tặng kèm,,000,2024-12-31,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0
130,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Vật Tư Trình Dược,VT04785,Túi vải không dệt (KM),,Cái,Đang cập nhật,,000,2022-12-31,9,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,0.0,0.0,811.0,0.0,0.0
131,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Vật Tư Trình Dược,VT04786,Tờ rơi chương trình chống dịch,,Tờ,Đang cập nhật,,000,2022-12-31,9,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,0.0,0.0,811.0,0.0,0.0
132,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0001,Kho bán hàng Dược Pha Nam,Vật Tư Trình Dược,VT04787,áo Blouse Shema (KM),,Cái,Đang cập nhật,,001,2023-10-21,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,105.0,0.0,0.0
133,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0016,Kho hàng bán Medic,Sản Phẩm Bán,EH065,Mecefix-B.E 250mg,MB.E250,Hộp,Cefixim trihydrat 250 mg,(160hộp/thùng),0030521,2024-11-30,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0
134,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0016,Kho hàng bán Medic,Sản Phẩm Bán,EH086,Benita,BNT,Hộp,"Mỗi liều 0,05ml chứa  Budesonid 64mcg",(200hộp/thùng),0161221,2023-12-01,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
